fips,years,tempc,county,state,disasters
17151,2011-2019,14.130658436213993,Pope,IL,0.1111111111111111
17153,1953-1962,13.798148148148147,Pulaski,IL,0.2
17153,1963-1972,13.425925925925927,Pulaski,IL,0.1
17153,1973-1982,13.338888888888889,Pulaski,IL,0.2
17153,1983-1992,13.885185185185188,Pulaski,IL,0.1
17153,1993-2001,14.059156378600823,Pulaski,IL,0.3333333333333333
17153,2002-2010,14.335905349794238,Pulaski,IL,0.3333333333333333
17153,2011-2019,14.554526748971195,Pulaski,IL,0.1111111111111111
17155,1953-1962,10.004166666666668,Putnam,IL,0.2
17155,1963-1972,9.709722222222222,Putnam,IL,0.0
17155,1973-1982,9.779166666666665,Putnam,IL,0.1
17155,1983-1992,10.382407407407406,Putnam,IL,0.1
17155,1993-2001,10.279320987654321,Putnam,IL,0.0
17155,2002-2010,10.474279835390945,Putnam,IL,0.2222222222222222
17155,2011-2019,10.399176954732509,Putnam,IL,0.1111111111111111
17157,1953-1962,13.035648148148146,Randolph,IL,0.2
17157,1963-1972,12.67962962962963,Randolph,IL,0.1
17157,1973-1982,12.714814814814815,Randolph,IL,0.3
17157,1983-1992,13.222685185185185,Randolph,IL,0.2
17157,1993-2001,13.204218106995885,Randolph,IL,0.2222222222222222
17157,2002-2010,13.50514403292181,Randolph,IL,0.4444444444444444
17157,2011-2019,13.777263374485594,Randolph,IL,0.2222222222222222
17159,1953-1962,12.50138888888889,Richland,IL,0.2
17159,1963-1972,12.05787037037037,Richland,IL,0.0
17159,1973-1982,12.00925925925926,Richland,IL,0.0
17159,1983-1992,12.63564814814815,Richland,IL,0.1
17159,1993-2001,12.56275720164609,Richland,IL,0.1111111111111111
17159,2002-2010,12.863168724279834,Richland,IL,0.1111111111111111
17159,2011-2019,13.022119341563787,Richland,IL,0.0
17161,1953-1962,9.621759259259258,Rock Island,IL,0.2
17161,1963-1972,9.33888888888889,Rock Island,IL,0.1
17161,1973-1982,9.450925925925926,Rock Island,IL,0.3
17161,1983-1992,10.076851851851853,Rock Island,IL,0.1
17161,1993-2001,9.963991769547325,Rock Island,IL,0.2222222222222222
17161,2002-2010,10.254115226337449,Rock Island,IL,0.2222222222222222
17161,2011-2019,10.260288065843625,Rock Island,IL,0.2222222222222222
17163,1953-1962,13.096759259259262,St Clair,IL,0.2
17163,1963-1972,12.727314814814815,St Clair,IL,0.1
17163,1973-1982,12.588425925925923,St Clair,IL,0.2
17163,1983-1992,13.161111111111111,St Clair,IL,0.2
17163,1993-2001,13.14043209876543,St Clair,IL,0.4444444444444444
17163,2002-2010,13.522119341563787,St Clair,IL,0.2222222222222222
17163,2011-2019,13.886316872427985,St Clair,IL,0.1111111111111111
17165,1953-1962,13.200925925925924,Saline,IL,0.2
17165,1963-1972,12.852777777777778,Saline,IL,0.0
17165,1973-1982,12.834259259259259,Saline,IL,0.0
17165,1983-1992,13.240740740740742,Saline,IL,0.0
17165,1993-2001,13.394547325102883,Saline,IL,0.1111111111111111
17165,2002-2010,13.725308641975309,Saline,IL,0.3333333333333333
17165,2011-2019,13.836934156378597,Saline,IL,0.1111111111111111
17167,1953-1962,11.560185185185187,Sangamon,IL,0.2
17167,1963-1972,11.05277777777778,Sangamon,IL,0.0
17167,1973-1982,11.075462962962963,Sangamon,IL,0.1
17167,1983-1992,11.644444444444446,Sangamon,IL,0.0
17167,1993-2001,11.484053497942385,Sangamon,IL,0.2222222222222222
17167,2002-2010,11.751543209876543,Sangamon,IL,0.2222222222222222
17167,2011-2019,11.95164609053498,Sangamon,IL,0.0
17169,1953-1962,11.15462962962963,Schuyler,IL,0.2
17169,1963-1972,10.669444444444443,Schuyler,IL,0.0
17169,1973-1982,10.656018518518518,Schuyler,IL,0.4
17169,1983-1992,11.356481481481481,Schuyler,IL,0.1
17169,1993-2001,11.24537037037037,Schuyler,IL,0.3333333333333333
17169,2002-2010,11.413580246913584,Schuyler,IL,0.3333333333333333
17169,2011-2019,11.426440329218106,Schuyler,IL,0.2222222222222222
17171,1953-1962,11.882407407407406,Scott,IL,0.2
17171,1963-1972,11.333796296296295,Scott,IL,0.0
17171,1973-1982,11.285185185185185,Scott,IL,0.2
17171,1983-1992,11.917129629629631,Scott,IL,0.1
17171,1993-2001,11.732510288065845,Scott,IL,0.2222222222222222
17171,2002-2010,11.992283950617285,Scott,IL,0.4444444444444444
17171,2011-2019,12.199074074074073,Scott,IL,0.2222222222222222
17173,1953-1962,11.676388888888889,Shelby,IL,0.2
17173,1963-1972,11.233333333333333,Shelby,IL,0.0
17173,1973-1982,11.15324074074074,Shelby,IL,0.0
17173,1983-1992,11.809722222222224,Shelby,IL,0.1
17173,1993-2001,11.78343621399177,Shelby,IL,0.0
17173,2002-2010,12.1059670781893,Shelby,IL,0.1111111111111111
17173,2011-2019,12.044753086419753,Shelby,IL,0.1111111111111111
17175,1953-1962,9.768981481481482,Stark,IL,0.2
17175,1963-1972,9.559722222222224,Stark,IL,0.0
17175,1973-1982,9.47962962962963,Stark,IL,0.0
17175,1983-1992,10.11527777777778,Stark,IL,0.0
17175,1993-2001,9.995370370370372,Stark,IL,0.0
17175,2002-2010,10.272633744855966,Stark,IL,0.1111111111111111
17175,2011-2019,10.266975308641976,Stark,IL,0.1111111111111111
17177,1953-1962,8.10601851851852,Stephenson,IL,0.2
17177,1963-1972,7.949537037037037,Stephenson,IL,0.1
17177,1973-1982,7.970833333333334,Stephenson,IL,0.1
17177,1983-1992,8.594907407407408,Stephenson,IL,0.0
17177,1993-2001,8.760802469135804,Stephenson,IL,0.2222222222222222
17177,2002-2010,9.096707818930042,Stephenson,IL,0.3333333333333333
17177,2011-2019,9.060185185185187,Stephenson,IL,0.1111111111111111
17179,1953-1962,10.537962962962965,Tazewell,IL,0.2
17179,1963-1972,10.159722222222221,Tazewell,IL,0.0
17179,1973-1982,10.184722222222224,Tazewell,IL,0.3
17179,1983-1992,10.888425925925926,Tazewell,IL,0.3
17179,1993-2001,10.812757201646091,Tazewell,IL,0.0
17179,2002-2010,11.129115226337449,Tazewell,IL,0.2222222222222222
17179,2011-2019,11.464506172839506,Tazewell,IL,0.1111111111111111
17181,1953-1962,13.336574074074074,Union,IL,0.2
17181,1963-1972,12.900925925925923,Union,IL,0.1
17181,1973-1982,12.864351851851854,Union,IL,0.2
17181,1983-1992,13.425925925925927,Union,IL,0.0
17181,1993-2001,13.536008230452673,Union,IL,0.2222222222222222
17181,2002-2010,13.855452674897121,Union,IL,0.4444444444444444
17181,2011-2019,13.969135802469138,Union,IL,0.2222222222222222
17183,1953-1962,10.752777777777776,Vermilion,IL,0.2
17183,1963-1972,10.281481481481482,Vermilion,IL,0.0
17183,1973-1982,10.233796296296296,Vermilion,IL,0.0
17183,1983-1992,10.987962962962962,Vermilion,IL,0.0
17183,1993-2001,10.859053497942385,Vermilion,IL,0.2222222222222222
17183,2002-2010,11.04783950617284,Vermilion,IL,0.1111111111111111
17183,2011-2019,11.223251028806585,Vermilion,IL,0.0
17185,1953-1962,12.872685185185187,Wabash,IL,0.2
17185,1963-1972,12.421296296296296,Wabash,IL,0.0
17185,1973-1982,12.492592592592592,Wabash,IL,0.0
17185,1983-1992,13.016666666666666,Wabash,IL,0.1
17185,1993-2001,12.978909465020575,Wabash,IL,0.1111111111111111
17185,2002-2010,13.336934156378602,Wabash,IL,0.1111111111111111
17185,2011-2019,13.478395061728397,Wabash,IL,0.1111111111111111
17187,1953-1962,10.183333333333334,Warren,IL,0.2
17187,1963-1972,9.79861111111111,Warren,IL,0.0
17187,1973-1982,9.794444444444446,Warren,IL,0.0
17187,1983-1992,10.427777777777779,Warren,IL,0.0
17187,1993-2001,10.194444444444445,Warren,IL,0.1111111111111111
17187,2002-2010,10.502057613168725,Warren,IL,0.2222222222222222
17187,2011-2019,10.443930041152262,Warren,IL,0.1111111111111111
17189,1953-1962,12.813425925925927,Washington,IL,0.2
17189,1963-1972,12.432407407407407,Washington,IL,0.0
17189,1973-1982,12.314814814814813,Washington,IL,0.0
17189,1983-1992,12.936111111111114,Washington,IL,0.0
17189,1993-2001,12.89454732510288,Washington,IL,0.0
17189,2002-2010,13.101851851851855,Washington,IL,0.1111111111111111
17189,2011-2019,13.324588477366255,Washington,IL,0.1111111111111111
17191,1953-1962,12.659722222222221,Wayne,IL,0.2
17191,1963-1972,12.23935185185185,Wayne,IL,0.0
17191,1973-1982,12.173148148148147,Wayne,IL,0.0
17191,1983-1992,12.812962962962962,Wayne,IL,0.1
17191,1993-2001,12.817901234567898,Wayne,IL,0.0
17191,2002-2010,13.151748971193419,Wayne,IL,0.1111111111111111
17191,2011-2019,13.470164609053496,Wayne,IL,0.1111111111111111
17193,1953-1962,13.125462962962962,White,IL,0.2
17193,1963-1972,12.75138888888889,White,IL,0.0
17193,1973-1982,12.727777777777778,White,IL,0.0
17193,1983-1992,13.244907407407407,White,IL,0.2
17193,1993-2001,13.273148148148149,White,IL,0.1111111111111111
17193,2002-2010,13.660493827160495,White,IL,0.1111111111111111
17193,2011-2019,13.880658436213992,White,IL,0.1111111111111111
17195,1953-1962,9.19490740740741,Whiteside,IL,0.2
17195,1963-1972,8.898148148148149,Whiteside,IL,0.1
17195,1973-1982,8.90601851851852,Whiteside,IL,0.2
17195,1983-1992,9.580555555555552,Whiteside,IL,0.0
17195,1993-2001,9.606995884773664,Whiteside,IL,0.2222222222222222
17195,2002-2010,9.900205761316872,Whiteside,IL,0.2222222222222222
17195,2011-2019,9.938271604938272,Whiteside,IL,0.2222222222222222
17197,1953-1962,9.87037037037037,Will,IL,0.2
17197,1963-1972,9.48611111111111,Will,IL,0.0
17197,1973-1982,9.50787037037037,Will,IL,0.2
17197,1983-1992,10.189814814814815,Will,IL,0.1
17197,1993-2001,10.162551440329217,Will,IL,0.1111111111111111
17197,2002-2010,10.36522633744856,Will,IL,0.4444444444444444
17197,2011-2019,10.328703703703702,Will,IL,0.1111111111111111
17199,1953-1962,13.034259259259262,Williamson,IL,0.2
17199,1963-1972,12.680092592592594,Williamson,IL,0.0
17199,1973-1982,12.619444444444444,Williamson,IL,0.0
17199,1983-1992,13.107407407407408,Williamson,IL,0.0
17199,1993-2001,13.273148148148149,Williamson,IL,0.1111111111111111
17199,2002-2010,13.591049382716049,Williamson,IL,0.2222222222222222
17199,2011-2019,13.685185185185183,Williamson,IL,0.1111111111111111
17201,1953-1962,8.531018518518518,Winnebago,IL,0.2
17201,1963-1972,8.217592592592592,Winnebago,IL,0.0
17201,1973-1982,8.301388888888889,Winnebago,IL,0.2
17201,1983-1992,8.94351851851852,Winnebago,IL,0.0
17201,1993-2001,8.996913580246913,Winnebago,IL,0.2222222222222222
17201,2002-2010,9.277263374485598,Winnebago,IL,0.4444444444444444
17201,2011-2019,9.170267489711936,Winnebago,IL,0.1111111111111111
17203,1953-1962,9.944444444444446,Woodford,IL,0.2
17203,1963-1972,9.708796296296297,Woodford,IL,0.0
17203,1973-1982,9.766203703703706,Woodford,IL,0.2
17203,1983-1992,10.433796296296297,Woodford,IL,0.2
17203,1993-2001,10.41718106995885,Woodford,IL,0.0
17203,2002-2010,10.648148148148149,Woodford,IL,0.3333333333333333
17203,2011-2019,10.960390946502057,Woodford,IL,0.1111111111111111
18001,1953-1962,9.82638888888889,Adams,IN,0.2
18001,1963-1972,9.483796296296294,Adams,IN,0.1
18001,1973-1982,9.614814814814816,Adams,IN,0.1
18001,1983-1992,10.368518518518517,Adams,IN,0.2
18001,1993-2001,10.366769547325104,Adams,IN,0.0
18001,2002-2010,10.52417695473251,Adams,IN,0.6666666666666666
18001,2011-2019,10.666666666666668,Adams,IN,0.0
18003,1953-1962,9.758796296296296,Allen,IN,0.2
18003,1963-1972,9.425462962962962,Allen,IN,0.1
18003,1973-1982,9.448148148148148,Allen,IN,0.2
18003,1983-1992,10.124537037037035,Allen,IN,0.1
18003,1993-2001,10.085390946502057,Allen,IN,0.0
18003,2002-2010,10.27006172839506,Allen,IN,0.7777777777777778
18003,2011-2019,10.40843621399177,Allen,IN,0.1111111111111111
18005,1953-1962,11.655092592592592,Bartholomew,IN,0.2
18005,1963-1972,11.097685185185185,Bartholomew,IN,0.1
18005,1973-1982,11.07638888888889,Bartholomew,IN,0.0
18005,1983-1992,11.77037037037037,Bartholomew,IN,0.1
18005,1993-2001,11.822530864197534,Bartholomew,IN,0.1111111111111111
18005,2002-2010,12.012345679012347,Bartholomew,IN,0.5555555555555556
18005,2011-2019,12.367283950617285,Bartholomew,IN,0.0
18007,1953-1962,10.01712962962963,Benton,IN,0.2
18007,1963-1972,9.616666666666669,Benton,IN,0.1
18007,1973-1982,9.55648148148148,Benton,IN,0.0
18007,1983-1992,10.365740740740742,Benton,IN,0.1
18007,1993-2001,10.323559670781892,Benton,IN,0.2222222222222222
18007,2002-2010,10.525720164609051,Benton,IN,0.7777777777777778
18007,2011-2019,10.581275720164609,Benton,IN,0.2222222222222222
18009,1953-1962,10.257407407407408,Blackford,IN,0.2
18009,1963-1972,9.79212962962963,Blackford,IN,0.1
18009,1973-1982,9.870370370370372,Blackford,IN,0.0
18009,1983-1992,10.612962962962962,Blackford,IN,0.1
18009,1993-2001,10.622942386831276,Blackford,IN,0.1111111111111111
18009,2002-2010,10.750000000000002,Blackford,IN,0.6666666666666666
18009,2011-2019,11.00925925925926,Blackford,IN,0.1111111111111111
18011,1953-1962,10.142129629629629,Boone,IN,0.2
18011,1963-1972,9.691203703703703,Boone,IN,0.1
18011,1973-1982,9.713888888888889,Boone,IN,0.0
18011,1983-1992,10.470370370370372,Boone,IN,0.1
18011,1993-2001,10.48045267489712,Boone,IN,0.1111111111111111
18011,2002-2010,10.681069958847736,Boone,IN,0.7777777777777778
18011,2011-2019,10.893004115226336,Boone,IN,0.1111111111111111
18013,1953-1962,11.303703703703702,Brown,IN,0.2
18013,1963-1972,10.759259259259258,Brown,IN,0.2
18013,1973-1982,10.788888888888891,Brown,IN,0.0
18013,1983-1992,11.469907407407408,Brown,IN,0.2
18013,1993-2001,11.489197530864198,Brown,IN,0.2222222222222222
18013,2002-2010,11.70267489711934,Brown,IN,0.7777777777777778
18013,2011-2019,11.96141975308642,Brown,IN,0.0
18015,1953-1962,10.249537037037038,Carroll,IN,0.2
18015,1963-1972,9.7625,Carroll,IN,0.1
18015,1973-1982,9.768518518518517,Carroll,IN,0.0
18015,1983-1992,10.512962962962963,Carroll,IN,0.1
18015,1993-2001,10.469135802469136,Carroll,IN,0.0
18015,2002-2010,10.643004115226336,Carroll,IN,0.7777777777777778
18015,2011-2019,10.814300411522634,Carroll,IN,0.1111111111111111
18017,1953-1962,10.010648148148148,Cass,IN,0.2
18017,1963-1972,9.532870370370372,Cass,IN,0.1
18017,1973-1982,9.575925925925926,Cass,IN,0.0
18017,1983-1992,10.277777777777777,Cass,IN,0.0
18017,1993-2001,10.250514403292179,Cass,IN,0.0
18017,2002-2010,10.457304526748972,Cass,IN,0.6666666666666666
18017,2011-2019,10.65843621399177,Cass,IN,0.0
18019,1953-1962,12.41851851851852,Clark,IN,0.2
18019,1963-1972,12.097685185185185,Clark,IN,0.1
18019,1973-1982,12.149074074074075,Clark,IN,0.0
18019,1983-1992,12.7,Clark,IN,0.3
18019,1993-2001,12.741769547325106,Clark,IN,0.2222222222222222
18019,2002-2010,13.064814814814813,Clark,IN,0.7777777777777778
18019,2011-2019,13.443930041152264,Clark,IN,0.3333333333333333
18021,1953-1962,11.387037037037038,Clay,IN,0.3
18021,1963-1972,10.815277777777776,Clay,IN,0.1
18021,1973-1982,10.848611111111111,Clay,IN,0.0
18021,1983-1992,11.545370370370371,Clay,IN,0.0
18021,1993-2001,11.440329218106996,Clay,IN,0.3333333333333333
18021,2002-2010,11.722222222222221,Clay,IN,1.0
18021,2011-2019,12.101851851851853,Clay,IN,0.2222222222222222
18023,1953-1962,10.20462962962963,Clinton,IN,0.2
18023,1963-1972,9.718055555555555,Clinton,IN,0.1
18023,1973-1982,9.708333333333334,Clinton,IN,0.0
18023,1983-1992,10.439351851851852,Clinton,IN,0.1
18023,1993-2001,10.396604938271604,Clinton,IN,0.1111111111111111
18023,2002-2010,10.600308641975309,Clinton,IN,0.5555555555555556
18023,2011-2019,10.815329218106996,Clinton,IN,0.1111111111111111
18025,1953-1962,12.438425925925923,Crawford,IN,0.2
18025,1963-1972,11.980555555555556,Crawford,IN,0.1
18025,1973-1982,12.0125,Crawford,IN,0.1
18025,1983-1992,12.579166666666667,Crawford,IN,0.1
18025,1993-2001,12.497942386831276,Crawford,IN,0.4444444444444444
18025,2002-2010,12.872427983539097,Crawford,IN,0.8888888888888888
18025,2011-2019,13.137345679012347,Crawford,IN,0.2222222222222222
18027,1953-1962,12.218981481481482,Daviess,IN,0.2
18027,1963-1972,11.694444444444443,Daviess,IN,0.2
18027,1973-1982,11.664814814814815,Daviess,IN,0.1
18027,1983-1992,12.225,Daviess,IN,0.2
18027,1993-2001,12.237139917695472,Daviess,IN,0.2222222222222222
18027,2002-2010,12.584362139917696,Daviess,IN,0.8888888888888888
18027,2011-2019,12.836419753086421,Daviess,IN,0.1111111111111111
18029,1953-1962,11.544444444444443,Dearborn,IN,0.2
18029,1963-1972,11.131944444444445,Dearborn,IN,0.2
18029,1973-1982,11.195833333333335,Dearborn,IN,0.0
18029,1983-1992,11.868055555555554,Dearborn,IN,0.3
18029,1993-2001,11.847736625514402,Dearborn,IN,0.3333333333333333
18029,2002-2010,12.06635802469136,Dearborn,IN,0.7777777777777778
18029,2011-2019,12.449588477366255,Dearborn,IN,0.2222222222222222
18031,1953-1962,11.194907407407406,Decatur,IN,0.2
18031,1963-1972,10.763425925925926,Decatur,IN,0.1
18031,1973-1982,10.840277777777777,Decatur,IN,0.0
18031,1983-1992,11.47361111111111,Decatur,IN,0.1
18031,1993-2001,11.427469135802468,Decatur,IN,0.1111111111111111
18031,2002-2010,11.693930041152266,Decatur,IN,0.7777777777777778
18031,2011-2019,11.912551440329219,Decatur,IN,0.0
18033,1953-1962,9.367592592592592,De Kalb,IN,0.2
18033,1963-1972,8.998148148148147,De Kalb,IN,0.1
18033,1973-1982,8.937962962962962,De Kalb,IN,0.1
18033,1983-1992,9.675462962962962,De Kalb,IN,0.2
18033,1993-2001,9.621399176954732,De Kalb,IN,0.1111111111111111
18033,2002-2010,9.78395061728395,De Kalb,IN,0.6666666666666666
18033,2011-2019,9.929012345679013,De Kalb,IN,0.0
18035,1953-1962,10.42037037037037,Delaware,IN,0.2
18035,1963-1972,9.841666666666667,Delaware,IN,0.1
18035,1973-1982,9.864351851851852,Delaware,IN,0.0
18035,1983-1992,10.635648148148148,Delaware,IN,0.2
18035,1993-2001,10.632716049382715,Delaware,IN,0.1111111111111111
18035,2002-2010,10.778806584362139,Delaware,IN,0.7777777777777778
18035,2011-2019,11.255144032921812,Delaware,IN,0.0
18037,1953-1962,12.450925925925926,Dubois,IN,0.2
18037,1963-1972,11.917129629629628,Dubois,IN,0.1
18037,1973-1982,11.87314814814815,Dubois,IN,0.1
18037,1983-1992,12.471759259259258,Dubois,IN,0.1
18037,1993-2001,12.430041152263373,Dubois,IN,0.2222222222222222
18037,2002-2010,12.8179012345679,Dubois,IN,0.8888888888888888
18037,2011-2019,13.095164609053498,Dubois,IN,0.1111111111111111
18039,1953-1962,9.269444444444442,Elkhart,IN,0.2
18039,1963-1972,8.828703703703704,Elkhart,IN,0.1
18039,1973-1982,8.83148148148148,Elkhart,IN,0.0
18039,1983-1992,9.495833333333334,Elkhart,IN,0.1
18039,1993-2001,9.542695473251026,Elkhart,IN,0.0
18039,2002-2010,9.770576131687243,Elkhart,IN,0.4444444444444444
18039,2011-2019,9.929012345679013,Elkhart,IN,0.1111111111111111
18041,1953-1962,10.68564814814815,Fayette,IN,0.2
18041,1963-1972,10.209259259259259,Fayette,IN,0.2
18041,1973-1982,10.280092592592593,Fayette,IN,0.0
18041,1983-1992,10.99722222222222,Fayette,IN,0.1
18041,1993-2001,10.932613168724279,Fayette,IN,0.2222222222222222
18041,2002-2010,11.122427983539094,Fayette,IN,0.5555555555555556
18041,2011-2019,11.436728395061728,Fayette,IN,0.0
18043,1953-1962,12.495833333333335,Floyd,IN,0.2
18043,1963-1972,12.164351851851853,Floyd,IN,0.1
18043,1973-1982,12.230555555555554,Floyd,IN,0.0
18043,1983-1992,12.758796296296296,Floyd,IN,0.2
18043,1993-2001,12.786522633744855,Floyd,IN,0.2222222222222222
18043,2002-2010,13.119855967078188,Floyd,IN,0.6666666666666666
18043,2011-2019,13.567901234567902,Floyd,IN,0.2222222222222222
18045,1953-1962,10.660185185185187,Fountain,IN,0.2
18045,1963-1972,10.167592592592593,Fountain,IN,0.1
18045,1973-1982,10.12962962962963,Fountain,IN,0.0
18045,1983-1992,10.916203703703705,Fountain,IN,0.1
18045,1993-2001,10.821502057613166,Fountain,IN,0.0
18045,2002-2010,11.04372427983539,Fountain,IN,0.6666666666666666
18045,2011-2019,11.136831275720164,Fountain,IN,0.0
18047,1953-1962,11.068055555555556,Franklin,IN,0.2
18047,1963-1972,10.602777777777778,Franklin,IN,0.2
18047,1973-1982,10.724537037037035,Franklin,IN,0.0
18047,1983-1992,11.40324074074074,Franklin,IN,0.3
18047,1993-2001,11.353909465020577,Franklin,IN,0.3333333333333333
18047,2002-2010,11.534465020576132,Franklin,IN,0.8888888888888888
18047,2011-2019,11.840534979423868,Franklin,IN,0.1111111111111111
18049,1953-1962,9.60601851851852,Fulton,IN,0.2
18049,1963-1972,9.149999999999999,Fulton,IN,0.1
18049,1973-1982,9.218981481481482,Fulton,IN,0.0
18049,1983-1992,9.875925925925923,Fulton,IN,0.1
18049,1993-2001,9.871913580246913,Fulton,IN,0.0
18049,2002-2010,10.154835390946504,Fulton,IN,0.7777777777777778
18049,2011-2019,10.32253086419753,Fulton,IN,0.2222222222222222
18051,1953-1962,12.868518518518519,Gibson,IN,0.2
18051,1963-1972,12.454166666666667,Gibson,IN,0.2
18051,1973-1982,12.50324074074074,Gibson,IN,0.1
18051,1983-1992,13.03564814814815,Gibson,IN,0.2
18051,1993-2001,13.062242798353909,Gibson,IN,0.3333333333333333
18051,2002-2010,13.429012345679013,Gibson,IN,1.1111111111111112
18051,2011-2019,13.581790123456791,Gibson,IN,0.2222222222222222
18053,1953-1962,10.362962962962962,Grant,IN,0.2
18053,1963-1972,9.865277777777779,Grant,IN,0.1
18053,1973-1982,9.931944444444447,Grant,IN,0.0
18053,1983-1992,10.592592592592593,Grant,IN,0.2
18053,1993-2001,10.555041152263374,Grant,IN,0.0
18053,2002-2010,10.712962962962962,Grant,IN,0.8888888888888888
18053,2011-2019,10.848765432098766,Grant,IN,0.0
18055,1953-1962,11.604166666666666,Greene,IN,0.2
18055,1963-1972,11.112037037037037,Greene,IN,0.1
18055,1973-1982,11.159259259259258,Greene,IN,0.1
18055,1983-1992,11.730555555555558,Greene,IN,0.2
18055,1993-2001,11.719135802469134,Greene,IN,0.2222222222222222
18055,2002-2010,12.045781893004113,Greene,IN,1.1111111111111112
18055,2011-2019,12.31275720164609,Greene,IN,0.0
18057,1953-1962,10.55972222222222,Hamilton,IN,0.2
18057,1963-1972,10.039351851851851,Hamilton,IN,0.1
18057,1973-1982,10.06574074074074,Hamilton,IN,0.0
18057,1983-1992,10.803703703703702,Hamilton,IN,0.1
18057,1993-2001,10.755658436213992,Hamilton,IN,0.1111111111111111
18057,2002-2010,10.993312757201645,Hamilton,IN,1.0
18057,2011-2019,11.168209876543209,Hamilton,IN,0.1111111111111111
18059,1953-1962,10.811111111111114,Hancock,IN,0.2
18059,1963-1972,10.302314814814817,Hancock,IN,0.1
18059,1973-1982,10.3375,Hancock,IN,0.0
18059,1983-1992,11.024537037037033,Hancock,IN,0.1
18059,1993-2001,10.954218106995885,Hancock,IN,0.1111111111111111
18059,2002-2010,11.145061728395063,Hancock,IN,0.8888888888888888
18059,2011-2019,11.504115226337447,Hancock,IN,0.0
18061,1953-1962,12.54814814814815,Harrison,IN,0.2
18061,1963-1972,12.180555555555555,Harrison,IN,0.2
18061,1973-1982,12.25462962962963,Harrison,IN,0.0
18061,1983-1992,12.804166666666665,Harrison,IN,0.2
18061,1993-2001,12.786522633744859,Harrison,IN,0.3333333333333333
18061,2002-2010,13.13065843621399,Harrison,IN,0.7777777777777778
18061,2011-2019,13.531378600823047,Harrison,IN,0.2222222222222222
18063,1953-1962,10.567592592592593,Hendricks,IN,0.2
18063,1963-1972,10.144444444444442,Hendricks,IN,0.1
18063,1973-1982,10.17361111111111,Hendricks,IN,0.0
18063,1983-1992,10.80925925925926,Hendricks,IN,0.0
18063,1993-2001,10.777777777777777,Hendricks,IN,0.1111111111111111
18063,2002-2010,10.975308641975309,Hendricks,IN,0.7777777777777778
18063,2011-2019,11.142489711934154,Hendricks,IN,0.1111111111111111
18065,1953-1962,10.321296296296296,Henry,IN,0.2
18065,1963-1972,9.804166666666665,Henry,IN,0.1
18065,1973-1982,9.82638888888889,Henry,IN,0.0
18065,1983-1992,10.564351851851852,Henry,IN,0.1
18065,1993-2001,10.532407407407407,Henry,IN,0.1111111111111111
18065,2002-2010,10.683127572016462,Henry,IN,0.8888888888888888
18065,2011-2019,11.0869341563786,Henry,IN,0.0
18067,1953-1962,10.25462962962963,Howard,IN,0.2
18067,1963-1972,9.72037037037037,Howard,IN,0.1
18067,1973-1982,9.772222222222222,Howard,IN,0.0
18067,1983-1992,10.459259259259259,Howard,IN,0.1
18067,1993-2001,10.371913580246913,Howard,IN,0.1111111111111111
18067,2002-2010,10.59156378600823,Howard,IN,0.5555555555555556
18067,2011-2019,10.748456790123456,Howard,IN,0.0
18069,1953-1962,10.003703703703703,Huntington,IN,0.2
18069,1963-1972,9.656481481481482,Huntington,IN,0.1
18069,1973-1982,9.742592592592594,Huntington,IN,0.0
18069,1983-1992,10.357870370370371,Huntington,IN,0.1
18069,1993-2001,10.375514403292179,Huntington,IN,0.0
18069,2002-2010,10.506687242798355,Huntington,IN,0.7777777777777778
18069,2011-2019,10.477880658436213,Huntington,IN,0.1111111111111111
18071,1953-1962,11.912037037037036,Jackson,IN,0.2
18071,1963-1972,11.38101851851852,Jackson,IN,0.1
18071,1973-1982,11.347222222222223,Jackson,IN,0.1
18071,1983-1992,11.997685185185187,Jackson,IN,0.2
18071,1993-2001,12.06224279835391,Jackson,IN,0.1111111111111111
18071,2002-2010,12.288065843621398,Jackson,IN,0.8888888888888888
18071,2011-2019,12.60030864197531,Jackson,IN,0.1111111111111111
18073,1953-1962,9.837037037037037,Jasper,IN,0.2
18073,1963-1972,9.43611111111111,Jasper,IN,0.1
18073,1973-1982,9.47361111111111,Jasper,IN,0.0
18073,1983-1992,10.174537037037036,Jasper,IN,0.1
18073,1993-2001,10.204218106995885,Jasper,IN,0.1111111111111111
18073,2002-2010,10.285493827160492,Jasper,IN,0.8888888888888888
18073,2011-2019,10.411522633744857,Jasper,IN,0.2222222222222222
18075,1953-1962,9.985185185185184,Jay,IN,0.2
18075,1963-1972,9.619444444444444,Jay,IN,0.1
18075,1973-1982,9.689351851851853,Jay,IN,0.0
18075,1983-1992,10.464814814814813,Jay,IN,0.1
18075,1993-2001,10.455761316872428,Jay,IN,0.1111111111111111
18075,2002-2010,10.6167695473251,Jay,IN,0.7777777777777778
18075,2011-2019,10.914094650205762,Jay,IN,0.0
18077,1953-1962,11.959259259259259,Jefferson,IN,0.2
18077,1963-1972,11.614814814814816,Jefferson,IN,0.2
18077,1973-1982,11.62824074074074,Jefferson,IN,0.0
18077,1983-1992,12.243055555555557,Jefferson,IN,0.4
18077,1993-2001,12.263888888888888,Jefferson,IN,0.3333333333333333
18077,2002-2010,12.583847736625513,Jefferson,IN,0.8888888888888888
18077,2011-2019,12.938271604938272,Jefferson,IN,0.3333333333333333
18079,1953-1962,11.82175925925926,Jennings,IN,0.2
